Salud y servicios sociales.Recursos y asistencia sanitaria.Centros y equipamiento sanitario.Hospitales.Grupo3.Recursos materiales. null. Unidad: Número. Fuente: Memoria del Hospital Universitario Puerta de Hierro Majadahonda;
Serie;Unidad;Ambito;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022

Camas instaladas del Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;613,00;613,00;613,00;613,00;613,00;613,00;613,00;613,00;613,00;613,00;613,00;

Quirófanos instalados del Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;19,00;20,00;20,00;20,00;20,00;21,00;21,00;21,00;21,00;21,00;21,00;

Paritorios en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;12,00;12,00;12,00;12,00;12,00;12,00;12,00;12,00;12,00;12,00;12,00;

Locales de consulta en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;147,00;147,00;147,00;147,00;147,00;147,00;147,00;151,00;151,00;151,00;151,00;

Puestos psiquiátricos en hospital de día del Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;30,00;25,00;25,00;25,00;25,00;25,00;25,00;25,00;25,00;25,00;25,00;

Puestos médicos en hospital de día del Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;37,00;64,00;62,00;62,00;62,00;62,00;62,00;62,00;62,00;72,00;72,00;

Puestos quirúrgicos en hospital de día del Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;34,00;42,00;42,00;42,00;42,00;42,00;42,00;42,00;42,00;42,00;42,00;

Puestos de hemodiálisis en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;22,00;22,00;22,00;22,00;22,00;22,00;22,00;22,00;22,00;22,00;22,00;

Mamógrafos en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;2,00;2,00;2,00;2,00;2,00;2,00;3,00;3,00;3,00;3,00;3,00;

Tomografía axial computarizada (TAC) en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;

Resonancias magnéticas (RM) en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;

Ecógrafos de radiodiagnóstico en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;11,00;11,00;10,00;10,00;10,00;10,00;10,00;10,00;10,00;11,00;11,00;

Ecógrafos de cardiología en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;5,00;

Ecógrafos en otros servicios en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;21,00;21,00;21,00;24,00;24,00;19,00;24,00;32,00;32,00;32,00;61,00;

Salas convencionales de Rayos X en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;11,00;11,00;10,00;9,00;9,00;9,00;9,00;9,00;9,00;9,00;9,00;

Telemandos en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;

Tomografía por emisión de positrones en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;

Acelerador lineal en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;4,00;4,00;4,00;4,00;4,00;4,00;4,00;4,00;4,00;4,00;4,00;

Planificador en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;4,00;4,00;4,00;4,00;4,00;4,00;4,00;4,00;4,00;4,00;4,00;

Simulador en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;

Gammacámaras en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;4,00;4,00;4,00;4,00;4,00;4,00;4,00;4,00;4,00;4,00;4,00;

Litotriptores en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;

Angiógrafo digital en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;

Salas de hemodinámica en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;

Equipos Radiología Intervencionista en el Hospital Universitario Puerta de Hierro Majadahonda;Número;Comunidad de Madrid;0,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;
