Salud y servicios sociales.Recursos y asistencia sanitaria.Centros y equipamiento sanitario.Hospitales.Grupo2.Recursos materiales. null. Unidad: Número. Fuente: Memoria del Hospital Universitario Severo Ochoa;
Serie;Unidad;Ambito;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022

Camas instaladas del Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;412,00;412,00;412,00;386,00;386,00;386,00;386,00;386,00;386,00;386,00;386,00;

Quirófanos instalados del Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;12,00;12,00;12,00;13,00;13,00;13,00;13,00;13,00;13,00;14,00;14,00;

Paritorios en el Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;2,00;2,00;2,00;2,00;2,00;2,00;4,00;4,00;4,00;4,00;4,00;

Locales de consulta en el Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;63,00;63,00;75,00;75,00;75,00;75,00;75,00;83,00;83,00;83,00;83,00;

Locales de consulta en CEP en el Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;

Puestos oncohematológicos en hospital de día del Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;28,00;28,00;28,00;28,00;28,00;28,00;28,00;28,00;28,00;28,00;28,00;

Puestos de SIDA en hospital de día del Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;

Puestos otros médicos en hospital de día del Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;11,00;11,00;11,00;11,00;11,00;12,00;12,00;12,00;12,00;12,00;12,00;

Puestos de hemodiálisis en hospital de día del Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;32,00;32,00;32,00;32,00;32,00;32,00;31,00;31,00;31,00;31,00;31,00;

Mamógrafos en el Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;2,00;2,00;2,00;2,00;1,00;1,00;2,00;2,00;2,00;2,00;2,00;

Tomografía axial computarizada (TAC) en el Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;

Resonancias magnéticas (RM) en el Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;1,00;1,00;1,00;1,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;

Ecógrafos de radiodiagnóstico en el Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;7,00;7,00;7,00;7,00;9,00;9,00;9,00;9,00;9,00;9,00;9,00;

Ecógrafos en servicio de cardiología en el Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;0,00;0,00;2,00;2,00;3,00;3,00;3,00;3,00;3,00;3,00;3,00;

Ecógrafos en otros servicios en el Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;14,00;14,00;12,00;12,00;27,00;27,00;27,00;27,00;27,00;27,00;27,00;

Salas convencionales de Rayos X en el Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;7,00;7,00;7,00;7,00;7,00;7,00;7,00;7,00;7,00;7,00;7,00;

Telemandos en el Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;

Angiógrafo digital en el Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;

Salas de hemodinámica en el Hospital Universitario Severo Ochoa;Número;Comunidad de Madrid;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;
Notas;
La poiblación asignada al Hospital Universitario Severo Ochoa es la de los municipios de Leganés, Fuenlabrada, Humanes y Moraleja de Enmedio.;
