Salud y servicios sociales.Recursos y asistencia sanitaria.Centros y equipamiento sanitario.Hospitales.Grupo2.Poblacion asignada. null. Unidad: Número. Fuente: Memoria del Hospital Universitario Infanta Sofia;
Serie;Unidad;Ambito;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022

Total  población asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;296.375,00;296.383,00;301.027,00;306.841,00;312.180,00;318.736,00;324.651,00;328.217,00;333.564,00;330.756,00;341.106,00;

Población del centro de salud de Algete asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;43.753,00;43.900,00;44.298,00;44.903,00;45.566,00;46.324,00;46.996,00;47.468,00;47.956,00;47.637,00;49.038,00;

Población del centro de salud Arroyo de la Vega de Alcobendas asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;19.789,00;19.866,00;20.405,00;21.128,00;21.844,00;22.629,00;23.316,00;23.943,00;24.604,00;24.559,00;26.870,00;

Población del centro de salud de Buitrago de Lozoya asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;5.448,00;5.222,00;5.248,00;5.218,00;5.165,00;5.179,00;5.215,00;5.254,00;5.369,00;5.476,00;6.033,00;

Población del centro de saludde El Molar asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;27.393,00;27.558,00;28.095,00;28.681,00;29.427,00;30.502,00;31.321,00;31.662,00;32.385,00;32.214,00;33.518,00;

Población del centro de salud de La Cabrera asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;5.586,00;5.469,00;5.481,00;5.512,00;5.711,00;5.788,00;5.852,00;5.923,00;6.077,00;6.090,00;6.520,00;

Población del centro de salud La Chopera de Alcobendas asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;31.122,00;30.016,00;29.813,00;30.017,00;30.307,00;30.709,00;30.993,00;31.065,00;31.361,00;30.794,00;30.296,00;

Población del centro de salud Marqués de la Valdivia de Alcobendas asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;33.045,00;17.468,00;17.171,00;16.839,00;16.694,00;16.680,00;16.712,00;16.679,00;16.772,00;16.445,00;16.601,00;

Población del centro de salud Miraflores de Alcobendas asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;23.461,00;23.036,00;23.120,00;23.362,00;23.119,00;23.170,00;23.342,00;23.247,00;23.215,00;22.787,00;23.055,00;

Población del centro de salud de Paracuellos de Jarama asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;17.337,00;16.918,00;17.909,00;18.786,00;19.692,00;20.648,00;21.370,00;21.904,00;22.728,00;22.822,00;24.089,00;

Población del centro de salud de Rascafría asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;2.427,00;2.317,00;2.280,00;2.256,00;2.238,00;2.229,00;2.209,00;2.201,00;2.243,00;2.229,00;2.537,00;

Población del centro de salud Reyes Católicos de San Sebastián de los Reyes asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;18.497,00;18.676,00;19.019,00;19.485,00;19.586,00;19.662,00;19.857,00;19.671,00;19.723,00;19.347,00;19.505,00;

Población del centro de salud Rosa de Luxemburgo de San Sebastián de los Reyes asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;29.373,00;30.486,00;31.472,00;32.336,00;33.321,00;34.292,00;35.120,00;35.719,00;36.449,00;36.438,00;37.063,00;

Población del centro de salud de Torrelaguna asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;5.896,00;5.716,00;5.779,00;5.836,00;5.924,00;6.004,00;6.091,00;6.211,00;6.330,00;6.231,00;6.469,00;

Población del centro de salud V Centenario de San Sebastián de los Reyes asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;33.248,00;32.601,00;32.435,00;32.738,00;32.904,00;33.261,00;33.755,00;33.965,00;34.424,00;33.627,00;34.067,00;

Población del centro de salud Valdelasfuentes de San Sebastián de los Reyes asignada al Hospital Universitario Infanta Sofía;Número;Comunidad de Madrid;-;17.134,00;18.502,00;19.744,00;20.682,00;21.659,00;22.502,00;23.305,00;23.928,00;24.060,00;25.445,00;
Notas;
Población a 31 de diciembre del año anterior.;
;
La poiblación asignada al Hospital Universitario Infanta Sofia es la de los municipios de La Acebeda, Alameda del Valle, Alcobendas, Algete, El Atazar, El Berrueco, Berzosa del Lozoya,Braojos de la Sierra, Buitrago de Lozoya, Cabanillas de la Sierra, La Cabrera, Canencia, Cerveza de Buitrago, Cobeña, Fuente el Saz de Jarama, Garganta de los Montes,  Gargantilla del Lozoya, Gascones, La Hiruela, Horcajo de la Sierra, Horcajuelo de la Sierra, Lozoya, Lozoyuela - Navas -Siete Iglesias, Madarcos, El Molar, Montejo de la Sierra, Navarredonda, Paracuellos del Jarama, Patones, Pedrezuela, Pinilla del Valle, Piñuécar, Prádena del Rincón, Puebla de la Sierra, Puentes Viejas, Rascafría, Redueña, Robledillo de la Jara, Robregordo, San Agustín de Guadalix, San Sebastián de los Reyes, Serna del Monte, Somosierra, Talamanca del Jarama,;
Torrelaguna, Torremocha del Jarama, Valdemanco, Valdeolmos - Alalpardo, Valdepiélagos, Valdetorres del Jarama, El Vellón, Venturada, Villavieja de Lozoya.;
