Salud y servicios sociales.Recursos y asistencia sanitaria.Centros y equipamiento sanitario.Hospitales.Grupo2.Poblacion asignada. null. Unidad: Número. Fuente: Memoria del Hospital Universitario Infanta Leonor;
Serie;Unidad;Ambito;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022

Total  población asignada al Hospital Universitario Infanta Leonor;Número;Comunidad de Madrid;290.574,00;289.852,00;290.996,00;293.809,00;295.939,00;300.247,00;305.262,00;307.741,00;312.118,00;309.026,00;311.794,00;

Población del centro de Salud Alcalá de Guadaira del municipio de Madrid asignada al Hospital Universitario Infanta Leonor;Número;Comunidad de Madrid;15.600,00;13.104,00;12.979,00;13.044,00;12.923,00;12.977,00;13.058,00;12.863,00;12.857,00;12.792,00;12.781,00;

Población del centro de salud Ángela Uriarte del municipio de Madrid asignada al Hospital Universitario Infanta Leonor;Número;Comunidad de Madrid;27.208,00;27.017,00;26.951,00;26.942,00;26.910,00;27.020,00;27.180,00;27.260,00;27.297,00;26.876,00;26.876,00;

Población del centro de salud Buenos Aires del municipio de Madrid asignada al Hospital Universitario Infanta Leonor;Número;Comunidad de Madrid;27.292,00;21.703,00;21.495,00;21.380,00;21.279,00;21.339,00;21.408,00;21.380,00;21.304,00;20.882,00;20.640,00;

Población del centro de salud Campo de la Paloma del municipio de Madrid asignada al Hospital Universitario Infanta Leonor;Número;Comunidad de Madrid;9.109,00;19.035,00;18.847,00;18.882,00;18.881,00;18.975,00;19.131,00;19.140,00;19.030,00;18.725,00;18.332,00;

Población del centro de salud Cerro Almodóvar del municipio de Madrid asignada al Hospital Universitario Infanta Leonor;Número;Comunidad de Madrid;22.174,00;27.438,00;27.059,00;27.255,00;27.267,00;27.392,00;27.696,00;27.761,00;27.835,00;27.257,00;26.987,00;

Población del centro de salud Ensanche de Vallecas del municipio de Madrid asignada al Hospital Universitario Infanta Leonor;Número;Comunidad de Madrid;22.223,00;32.214,00;34.555,00;36.391,00;38.549,00;40.917,00;43.365,00;45.291,00;47.559,00;48.691,00;51.660,00;

Población del centro de salud Entrevías del municipio de Madrid asignada al Hospital Universitario Infanta Leonor;Número;Comunidad de Madrid;21.199,00;27.437,00;27.423,00;27.556,00;27.667,00;27.914,00;28.242,00;28.073,00;28.158,00;27.650,00;27.754,00;

Población del centro de salud Federica Montseny del municipio de Madrid asignada al Hospital Universitario Infanta Leonor;Número;Comunidad de Madrid;28.029,00;22.093,00;21.994,00;21.904,00;21.985,00;22.049,00;22.088,00;21.977,00;21.841,00;21.472,00;21.511,00;

Población del centro de salud José María Llanos del municipio de Madrid asignada al Hospital Universitario Infanta Leonor;Número;Comunidad de Madrid;27.563,00;8.996,00;8.963,00;8.991,00;8.867,00;8.828,00;8.961,00;9.118,00;9.425,00;9.346,00;9.391,00;

Población del centro de salud Martínez de la Riva del municipio de Madrid asignada al Hospital Universitario Infanta Leonor;Número;Comunidad de Madrid;13.336,00;15.092,00;15.084,00;15.344,00;14.942,00;15.177,00;15.223,00;15.711,00;16.382,00;16.521,00;16.899,00;

Población del centro de salud Rafael Alberti del municipio de Madrid asignada al Hospital Universitario Infanta Leonor;Número;Comunidad de Madrid;27.884,00;21.112,00;21.068,00;21.214,00;21.173,00;21.461,00;21.872,00;21.823,00;22.059,00;21.702,00;22.099,00;

Población del centro de salud Vicente Soldevilla del municipio de Madrid asignada al Hospital Universitario Infanta Leonor;Número;Comunidad de Madrid;19.193,00;26.763,00;26.626,00;26.895,00;27.277,00;27.542,00;28.142,00;28.280,00;29.076,00;28.442,00;28.167,00;

Población del centro de salud Villa de Vallecas del municipio de Madrid asignada al Hospital Universitario Infanta Leonor;Número;Comunidad de Madrid;29.764,00;27.848,00;27.952,00;28.011,00;28.219,00;28.656,00;28.896,00;29.064,00;29.295,00;28.670,00;28.697,00;
Notas;
Población a 31 de diciembre del año anterior.;
;
La poiblación asignada al Hospital Universitario Infanta Leonor es la de los distritos de Villa de Vallecas y Puente de Vallecas del municipio de Madrid;
;
A partir del año 2017 se incluyen los datos del Hospital Virgen de la Torre.;
