Salud y servicios sociales.Recursos y asistencia sanitaria.Centros y equipamiento sanitario.Hospitales.Grupo1.Poblacion asignada. null. Unidad: Número. Fuente: Memoria del Hospital Universitario del Sureste;
Serie;Unidad;Ambito;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022

Total población asignada al Hospital Universitario del Sureste;Número;Comunidad de Madrid;165.372,00;168.152,00;171.167,00;174.163,00;176.384,00;179.836,00;183.143,00;186.415,00;190.833,00;191.454,00;200.539,00;

Población del centro de salud Arganda de Arganda del Rey asignada al Hospital Universitario del Sureste;Número;Comunidad de Madrid;22.238,00;22.416,00;22.519,00;22.869,00;23.092,00;23.383,00;23.701,00;23.830,00;24.054,00;23.440,00;23.069,00;

Población del centro de salud Arganda-Felicidad de Arganda del Rey asignada al Hospital Universitario del Sureste;Número;Comunidad de Madrid;29.117,00;29.657,00;29.983,00;30.200,00;30.240,00;30.905,00;31.404,00;32.302,00;33.504,00;33.761,00;36.311,00;

Población del centro de salud Campo Real de Campo Real asignada al Hospital Universitario del Sureste;Número;Comunidad de Madrid;13.986,00;13.944,00;14.022,00;14.155,00;14.220,00;14.581,00;14.707,00;14.712,00;14.820,00;14.929,00;15.782,00;

Población del centro de salud La Paz de Rivas-Vaciamadrid asignada al Hospital Universitario del Sureste;Número;Comunidad de Madrid;28.064,00;28.764,00;29.418,00;30.088,00;30.695,00;31.068,00;31.461,00;31.722,00;32.248,00;32.041,00;32.686,00;

Población del centro de salud de Perales de Tajuña asignada al Hospital Universitario del Sureste;Número;Comunidad de Madrid;18.103,00;18.223,00;18.203,00;18.144,00;18.159,00;18.360,00;18.514,00;18.707,00;19.022,00;18.886,00;19.363,00;

Población del centro de salud Santa Mónica de Rivas-Vaciamadrid asignada al Hospital Universitario del Sureste;Número;Comunidad de Madrid;39.861,00;41.385,00;43.317,00;44.962,00;46.282,00;47.785,00;49.543,00;51.311,00;53.107,00;54.236,00;38.687,00;

Población del centro de salud Primero de Mayo de Rivas-Vaciamadrid asignada al Hospital Universitario del Sureste;Número;Comunidad de Madrid;-;-;-;-;-;-;-;-;-;-;20.014,00;

Población del centro de salud de Villarejo de Salvanés asignada al Hospital Universitario del Sureste;Número;Comunidad de Madrid;14.003,00;13.763,00;13.705,00;13.745,00;13.696,00;13.754,00;13.813,00;13.831,00;14.078,00;14.161,00;14.627,00;
Notas;
Población a 31 de diciembre del año anterior.;
;
La población asignada al Hospital Universitario del Sureste es la de los municipios de:Ambite, Arganda, Belmonte de Tajo, Brea de Tajo, Campo Real, Carabaña, Estremera, Fuentidueña de Tajo, Morata de Tajuña, Nuevo Baztán, Olmeda de las Fuentes, Orusco, Perales de Tajuña, Pozuelo del Rey, Rivas Vaciamadrid, Tielmes, Valdaracete, Valdilecha, Villamanrique de Tajo, Villar del Olmo, Villarejo de Salvanés.;
