Salud y servicios sociales.Recursos y asistencia sanitaria.Centros y equipamiento sanitario.Hospitales.Grupo1.Poblacion asignada. null. Unidad: Número. Fuente: Memoria del Hospital Universitario Infanta Cristina;
Serie;Unidad;Ambito;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022

Total población asignada al Hospital Universitario Infanta Cristina;Número;Comunidad de Madrid;153.266,00;153.721,00;155.725,00;158.743,00;161.051,00;164.627,00;167.755,00;169.612,00;172.291,00;170.174,00;173.966,00;

Población del centro de salud de Griñón asignada al Hospital Universitario Infanta Cristina;Número;Comunidad de Madrid;32.102,00;32.271,00;32.942,00;33.654,00;34.376,00;35.149,00;35.839,00;36.440,00;37.012,00;37.407,00;39.333,00;

Población del centro de salud Isabel II de Parla asignada al Hospital Universitario Infanta Cristina;Número;Comunidad de Madrid;32.532,00;32.103,00;32.269,00;32.690,00;33.042,00;33.757,00;34.510,00;34.882,00;35.099,00;34.166,00;34.532,00;

Población del centro de salud Las Américas de Parla asignada al Hospital Universitario Infanta Cristina;Número;Comunidad de Madrid;29.499,00;30.745,00;32.063,00;33.402,00;34.392,00;35.500,00;36.314,00;37.103,00;38.006,00;37.948,00;39.204,00;

Población del centro de salud Pintores de Parla asignada al Hospital Universitario Infanta Cristina;Número;Comunidad de Madrid;26.495,00;25.956,00;25.822,00;25.932,00;25.920,00;26.273,00;26.669,00;26.632,00;27.017,00;26.398,00;26.953,00;

Población del centro de salud San Blas de Parla asignada al Hospital Universitario Infanta Cristina;Número;Comunidad de Madrid;32.638,00;32.646,00;32.629,00;33.065,00;33.321,00;33.948,00;34.423,00;34.555,00;35.157,00;34.255,00;33.944,00;
Notas;
Población a 31 de diciembre del año anterior.;
;
La población asignada al Hospital Universitario Infanta Cristina es la de los municipios de Parla, Torrejón de Velasco, Torrejón de la Calzada, Batres, Cubas de la Sagra, Casarrubuelos, Serranillos del Valle y Griñón.;
