Salud y servicios sociales.Recursos y asistencia sanitaria.Centros y equipamiento sanitario.Hospitales.Grupo1.Poblacion asignada. null. Unidad: Número. Fuente: Memoria del Hospital Universitario del Henares;
Serie;Unidad;Ambito;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022

Total población asignada al Hospital Universitario del Henares;Número;Comunidad de Madrid;169.491,00;169.132,00;168.797,00;169.840,00;170.524,00;171.346,00;172.056,00;172.674,00;173.217,00;170.517,00;171.233,00;

Población del centro de salud Loeches de Campo Real asignada al Hospital Universitario del Henares;Número;Comunidad de Madrid;6.455,00;6.499,00;6.559,00;6.656,00;6.761,00;6.836,00;6.857,00;6.869,00;6.886,00;6.822,00;6.983,00;

Población del centro de salud Ciudad San Pablo de Coslada asignada al Hospital Universitario del Henares;Número;Comunidad de Madrid;13.158,00;13.046,00;12.987,00;13.023,00;13.033,00;12.944,00;12.876,00;12.865,00;12.583,00;12.356,00;12.407,00;

Población del centro de salud Doctor Tamames de Coslada asignada al Hospital Universitario del Henares;Número;Comunidad de Madrid;23.039,00;22.853,00;22.550,00;22.624,00;22.754,00;22.810,00;22.898,00;22.814,00;22.962,00;22.464,00;22.254,00;

Población del centro de salud El Puerto de Coslada asignada al Hospital Universitario del Henares;Número;Comunidad de Madrid;12.201,00;12.418,00;12.620,00;12.912,00;13.051,00;13.345,00;13.513,00;13.778,00;13.951,00;13.964,00;14.398,00;

Población del centro de salud Jaime Vera de Coslada asignada al Hospital Universitario del Henares;Número;Comunidad de Madrid;14.217,00;14.000,00;13.787,00;13.693,00;13.518,00;13.419,00;13.422,00;13.391,00;13.311,00;12.887,00;13.050,00;

Población del centro de salud Los Alperchines de San Fernando de Henares asignada al Hospital Universitario del Henares;Número;Comunidad de Madrid;18.739,00;18.768,00;18.803,00;18.901,00;19.016,00;19.054,00;19.159,00;19.255,00;19.420,00;18.910,00;18.850,00;

Población del centro de salud Mejorada del Campo de Mejorada del Campo asignada al Hospital Universitario del Henares;Número;Comunidad de Madrid;34.181,00;34.301,00;34.539,00;34.915,00;35.201,00;35.632,00;36.062,00;36.410,00;36.705,00;36.470,00;36.989,00;

Población del centro de salud San Fernando de San Fernando de Henares asignada al Hospital Universitario del Henares;Número;Comunidad de Madrid;21.644,00;21.683,00;21.683,00;21.816,00;21.943,00;22.065,00;22.150,00;22.245,00;22.367,00;22.136,00;21.883,00;

Población del centro de salud Valleaguado de Coslada asignada al Hospital Universitario del Henares;Número;Comunidad de Madrid;25.857,00;25.564,00;25.269,00;25.300,00;25.247,00;25.241,00;25.119,00;25.047,00;25.032,00;24.508,00;24.419,00;
Notas;
Población a 31 de diciembre del año anterior.;
;
La población asignada al Hospital Universitario del Henares es la de los municipios de Coslada, San Fernando de Henares, Mejorada del Campo, Velilla de San Antonio y Loeches.;
