CODIGO,URL,ERROR_MESSAGE
28038641,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28038641,"Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
0   chromedriver                        0x0000000100ec8c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x0000000100ec0b20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x0000000100a08f3c cxxbridge1$string$len + 90140
3   chromedriver                        0x0000000100a43df8 cxxbridge1$string$len + 331480
4   chromedriver                        0x0000000100a6c3e4 cxxbridge1$string$len + 496836
5   chromedriver                        0x0000000100a6b6ec cxxbridge1$string$len + 493516
6   chromedriver                        0x00000001009d819c chromedriver + 98716
7   chromedriver                        0x0000000100e8b88c cxxbridge1$str$ptr + 2496880
8   chromedriver                        0x0000000100e8eab8 cxxbridge1$str$ptr + 2509724
9   chromedriver                        0x0000000100e6c510 cxxbridge1$str$ptr + 2369012
10  chromedriver                        0x0000000100e8f360 cxxbridge1$str$ptr + 2511940
11  chromedriver                        0x0000000100e5d610 cxxbridge1$str$ptr + 2307828
12  chromedriver                        0x00000001009d6434 chromedriver + 91188
13  dyld                                0x000000018375eb98 start + 6076
"
28038665,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28038665,"Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
0   chromedriver                        0x0000000100ec8c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x0000000100ec0b20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x0000000100a08f3c cxxbridge1$string$len + 90140
3   chromedriver                        0x0000000100a43df8 cxxbridge1$string$len + 331480
4   chromedriver                        0x0000000100a6c3e4 cxxbridge1$string$len + 496836
5   chromedriver                        0x0000000100a6b6ec cxxbridge1$string$len + 493516
6   chromedriver                        0x00000001009d819c chromedriver + 98716
7   chromedriver                        0x0000000100e8b88c cxxbridge1$str$ptr + 2496880
8   chromedriver                        0x0000000100e8eab8 cxxbridge1$str$ptr + 2509724
9   chromedriver                        0x0000000100e6c510 cxxbridge1$str$ptr + 2369012
10  chromedriver                        0x0000000100e8f360 cxxbridge1$str$ptr + 2511940
11  chromedriver                        0x0000000100e5d610 cxxbridge1$str$ptr + 2307828
12  chromedriver                        0x00000001009d6434 chromedriver + 91188
13  dyld                                0x000000018375eb98 start + 6076
"
28038951,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28038951,"Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
0   chromedriver                        0x0000000100ec8c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x0000000100ec0b20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x0000000100a08f3c cxxbridge1$string$len + 90140
3   chromedriver                        0x0000000100a43df8 cxxbridge1$string$len + 331480
4   chromedriver                        0x0000000100a6c3e4 cxxbridge1$string$len + 496836
5   chromedriver                        0x0000000100a6b6ec cxxbridge1$string$len + 493516
6   chromedriver                        0x00000001009d819c chromedriver + 98716
7   chromedriver                        0x0000000100e8b88c cxxbridge1$str$ptr + 2496880
8   chromedriver                        0x0000000100e8eab8 cxxbridge1$str$ptr + 2509724
9   chromedriver                        0x0000000100e6c510 cxxbridge1$str$ptr + 2369012
10  chromedriver                        0x0000000100e8f360 cxxbridge1$str$ptr + 2511940
11  chromedriver                        0x0000000100e5d610 cxxbridge1$str$ptr + 2307828
12  chromedriver                        0x00000001009d6434 chromedriver + 91188
13  dyld                                0x000000018375eb98 start + 6076
"
28039396,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039396,"Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
0   chromedriver                        0x0000000100ec8c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x0000000100ec0b20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x0000000100a08f3c cxxbridge1$string$len + 90140
3   chromedriver                        0x0000000100a43df8 cxxbridge1$string$len + 331480
4   chromedriver                        0x0000000100a6c3e4 cxxbridge1$string$len + 496836
5   chromedriver                        0x0000000100a6b6ec cxxbridge1$string$len + 493516
6   chromedriver                        0x00000001009d819c chromedriver + 98716
7   chromedriver                        0x0000000100e8b88c cxxbridge1$str$ptr + 2496880
8   chromedriver                        0x0000000100e8eab8 cxxbridge1$str$ptr + 2509724
9   chromedriver                        0x0000000100e6c510 cxxbridge1$str$ptr + 2369012
10  chromedriver                        0x0000000100e8f360 cxxbridge1$str$ptr + 2511940
11  chromedriver                        0x0000000100e5d610 cxxbridge1$str$ptr + 2307828
12  chromedriver                        0x00000001009d6434 chromedriver + 91188
13  dyld                                0x000000018375eb98 start + 6076
"
28039441,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039441,"Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
0   chromedriver                        0x0000000100ec8c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x0000000100ec0b20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x0000000100a08f3c cxxbridge1$string$len + 90140
3   chromedriver                        0x0000000100a43df8 cxxbridge1$string$len + 331480
4   chromedriver                        0x0000000100a6c3e4 cxxbridge1$string$len + 496836
5   chromedriver                        0x0000000100a6b6ec cxxbridge1$string$len + 493516
6   chromedriver                        0x00000001009d819c chromedriver + 98716
7   chromedriver                        0x0000000100e8b88c cxxbridge1$str$ptr + 2496880
8   chromedriver                        0x0000000100e8eab8 cxxbridge1$str$ptr + 2509724
9   chromedriver                        0x0000000100e6c510 cxxbridge1$str$ptr + 2369012
10  chromedriver                        0x0000000100e8f360 cxxbridge1$str$ptr + 2511940
11  chromedriver                        0x0000000100e5d610 cxxbridge1$str$ptr + 2307828
12  chromedriver                        0x00000001009d6434 chromedriver + 91188
13  dyld                                0x000000018375eb98 start + 6076
"
28039712,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039712,"Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
0   chromedriver                        0x0000000100ec8c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x0000000100ec0b20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x0000000100a08f3c cxxbridge1$string$len + 90140
3   chromedriver                        0x0000000100a43df8 cxxbridge1$string$len + 331480
4   chromedriver                        0x0000000100a6c3e4 cxxbridge1$string$len + 496836
5   chromedriver                        0x0000000100a6b6ec cxxbridge1$string$len + 493516
6   chromedriver                        0x00000001009d819c chromedriver + 98716
7   chromedriver                        0x0000000100e8b88c cxxbridge1$str$ptr + 2496880
8   chromedriver                        0x0000000100e8eab8 cxxbridge1$str$ptr + 2509724
9   chromedriver                        0x0000000100e6c510 cxxbridge1$str$ptr + 2369012
10  chromedriver                        0x0000000100e8f360 cxxbridge1$str$ptr + 2511940
11  chromedriver                        0x0000000100e5d610 cxxbridge1$str$ptr + 2307828
12  chromedriver                        0x00000001009d6434 chromedriver + 91188
13  dyld                                0x000000018375eb98 start + 6076
"
28039906,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039906,"Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
0   chromedriver                        0x0000000100ec8c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x0000000100ec0b20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x0000000100a08f3c cxxbridge1$string$len + 90140
3   chromedriver                        0x0000000100a43df8 cxxbridge1$string$len + 331480
4   chromedriver                        0x0000000100a6c3e4 cxxbridge1$string$len + 496836
5   chromedriver                        0x0000000100a6b6ec cxxbridge1$string$len + 493516
6   chromedriver                        0x00000001009d819c chromedriver + 98716
7   chromedriver                        0x0000000100e8b88c cxxbridge1$str$ptr + 2496880
8   chromedriver                        0x0000000100e8eab8 cxxbridge1$str$ptr + 2509724
9   chromedriver                        0x0000000100e6c510 cxxbridge1$str$ptr + 2369012
10  chromedriver                        0x0000000100e8f360 cxxbridge1$str$ptr + 2511940
11  chromedriver                        0x0000000100e5d610 cxxbridge1$str$ptr + 2307828
12  chromedriver                        0x00000001009d6434 chromedriver + 91188
13  dyld                                0x000000018375eb98 start + 6076
"
28039918,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039918,"Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
0   chromedriver                        0x0000000100ec8c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x0000000100ec0b20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x0000000100a08f3c cxxbridge1$string$len + 90140
3   chromedriver                        0x0000000100a43df8 cxxbridge1$string$len + 331480
4   chromedriver                        0x0000000100a6c3e4 cxxbridge1$string$len + 496836
5   chromedriver                        0x0000000100a6b6ec cxxbridge1$string$len + 493516
6   chromedriver                        0x00000001009d819c chromedriver + 98716
7   chromedriver                        0x0000000100e8b88c cxxbridge1$str$ptr + 2496880
8   chromedriver                        0x0000000100e8eab8 cxxbridge1$str$ptr + 2509724
9   chromedriver                        0x0000000100e6c510 cxxbridge1$str$ptr + 2369012
10  chromedriver                        0x0000000100e8f360 cxxbridge1$str$ptr + 2511940
11  chromedriver                        0x0000000100e5d610 cxxbridge1$str$ptr + 2307828
12  chromedriver                        0x00000001009d6434 chromedriver + 91188
13  dyld                                0x000000018375eb98 start + 6076
"
28039921,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039921,"Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
0   chromedriver                        0x0000000100ec8c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x0000000100ec0b20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x0000000100a08f3c cxxbridge1$string$len + 90140
3   chromedriver                        0x0000000100a43df8 cxxbridge1$string$len + 331480
4   chromedriver                        0x0000000100a6c3e4 cxxbridge1$string$len + 496836
5   chromedriver                        0x0000000100a6b6ec cxxbridge1$string$len + 493516
6   chromedriver                        0x00000001009d819c chromedriver + 98716
7   chromedriver                        0x0000000100e8b88c cxxbridge1$str$ptr + 2496880
8   chromedriver                        0x0000000100e8eab8 cxxbridge1$str$ptr + 2509724
9   chromedriver                        0x0000000100e6c510 cxxbridge1$str$ptr + 2369012
10  chromedriver                        0x0000000100e8f360 cxxbridge1$str$ptr + 2511940
11  chromedriver                        0x0000000100e5d610 cxxbridge1$str$ptr + 2307828
12  chromedriver                        0x00000001009d6434 chromedriver + 91188
13  dyld                                0x000000018375eb98 start + 6076
"
28039931,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039931,"Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
0   chromedriver                        0x0000000100ec8c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x0000000100ec0b20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x0000000100a08f3c cxxbridge1$string$len + 90140
3   chromedriver                        0x0000000100a43df8 cxxbridge1$string$len + 331480
4   chromedriver                        0x0000000100a6c3e4 cxxbridge1$string$len + 496836
5   chromedriver                        0x0000000100a6b6ec cxxbridge1$string$len + 493516
6   chromedriver                        0x00000001009d819c chromedriver + 98716
7   chromedriver                        0x0000000100e8b88c cxxbridge1$str$ptr + 2496880
8   chromedriver                        0x0000000100e8eab8 cxxbridge1$str$ptr + 2509724
9   chromedriver                        0x0000000100e6c510 cxxbridge1$str$ptr + 2369012
10  chromedriver                        0x0000000100e8f360 cxxbridge1$str$ptr + 2511940
11  chromedriver                        0x0000000100e5d610 cxxbridge1$str$ptr + 2307828
12  chromedriver                        0x00000001009d6434 chromedriver + 91188
13  dyld                                0x000000018375eb98 start + 6076
"
28040106,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040106,"Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
0   chromedriver                        0x0000000100ec8c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x0000000100ec0b20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x0000000100a08f3c cxxbridge1$string$len + 90140
3   chromedriver                        0x0000000100a43df8 cxxbridge1$string$len + 331480
4   chromedriver                        0x0000000100a6c3e4 cxxbridge1$string$len + 496836
5   chromedriver                        0x0000000100a6b6ec cxxbridge1$string$len + 493516
6   chromedriver                        0x00000001009d819c chromedriver + 98716
7   chromedriver                        0x0000000100e8b88c cxxbridge1$str$ptr + 2496880
8   chromedriver                        0x0000000100e8eab8 cxxbridge1$str$ptr + 2509724
9   chromedriver                        0x0000000100e6c510 cxxbridge1$str$ptr + 2369012
10  chromedriver                        0x0000000100e8f360 cxxbridge1$str$ptr + 2511940
11  chromedriver                        0x0000000100e5d610 cxxbridge1$str$ptr + 2307828
12  chromedriver                        0x00000001009d6434 chromedriver + 91188
13  dyld                                0x000000018375eb98 start + 6076
"
28040246,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040246,"Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
0   chromedriver                        0x0000000100ec8c20 cxxbridge1$str$ptr + 2747652
1   chromedriver                        0x0000000100ec0b20 cxxbridge1$str$ptr + 2714628
2   chromedriver                        0x0000000100a08f3c cxxbridge1$string$len + 90140
3   chromedriver                        0x0000000100a43df8 cxxbridge1$string$len + 331480
4   chromedriver                        0x0000000100a6c3e4 cxxbridge1$string$len + 496836
5   chromedriver                        0x0000000100a6b6ec cxxbridge1$string$len + 493516
6   chromedriver                        0x00000001009d819c chromedriver + 98716
7   chromedriver                        0x0000000100e8b88c cxxbridge1$str$ptr + 2496880
8   chromedriver                        0x0000000100e8eab8 cxxbridge1$str$ptr + 2509724
9   chromedriver                        0x0000000100e6c510 cxxbridge1$str$ptr + 2369012
10  chromedriver                        0x0000000100e8f360 cxxbridge1$str$ptr + 2511940
11  chromedriver                        0x0000000100e5d610 cxxbridge1$str$ptr + 2307828
12  chromedriver                        0x00000001009d6434 chromedriver + 91188
13  dyld                                0x000000018375eb98 start + 6076
"
